user_id,movie_id,rating,gender,age,occupation,title,genres
5795,1876,3,M,25,1,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
2629,260,5,M,25,11,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3834,2170,4,M,18,2,Wrongfully Accused (1998),Action|Comedy
2627,551,4,M,25,1,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
1268,2939,5,M,50,2,Niagara (1953),Drama|Thriller
3588,908,4,M,25,2,North by Northwest (1959),Drama|Thriller
4089,3698,4,M,25,7,"Running Man, The (1987)",Action|Adventure|Sci-Fi
3746,555,5,M,25,5,True Romance (1993),Action|Crime|Romance
1680,1292,5,M,25,20,Being There (1979),Comedy
1912,1228,2,M,25,4,Raging Bull (1980),Drama
1437,1270,5,M,50,3,Back to the Future (1985),Comedy|Sci-Fi
5026,2724,2,M,25,17,Runaway Bride (1999),Comedy|Romance
2109,2798,3,M,25,16,Problem Child (1990),Comedy
2411,3740,4,F,35,14,Big Trouble in Little China (1986),Action|Comedy
4918,589,3,F,18,12,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
45,2468,4,F,45,16,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2756,733,4,M,18,4,"Rock, The (1996)",Action|Adventure|Thriller
1890,608,5,M,50,6,Fargo (1996),Crime|Drama|Thriller
1741,1275,4,M,35,7,Highlander (1986),Action|Adventure
3844,2000,2,M,18,4,Lethal Weapon (1987),Action|Comedy|Crime|Drama
409,2427,4,M,18,12,"Thin Red Line, The (1998)",Action|Drama|War
651,3396,4,M,35,7,"Muppet Movie, The (1979)",Children's|Comedy
5501,2247,2,M,25,2,Married to the Mob (1988),Comedy
5312,1255,4,M,25,1,Bad Taste (1987),Comedy|Horror
1883,1101,3,F,50,0,Top Gun (1986),Action|Romance
5624,673,1,M,25,7,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
2978,3196,4,M,35,20,Stalag 17 (1953),Drama|War
2781,3090,5,M,35,4,Matewan (1987),Drama
5345,892,5,F,25,17,Twelfth Night (1996),Comedy|Drama|Romance
5108,3039,3,F,25,9,Trading Places (1983),Comedy
3189,1270,5,M,25,16,Back to the Future (1985),Comedy|Sci-Fi
2109,2858,4,M,25,16,American Beauty (1999),Comedy|Drama
3558,3763,5,M,18,17,F/X (1986),Action|Crime|Thriller
5570,3671,5,M,25,1,Blazing Saddles (1974),Comedy|Western
3576,1944,4,M,50,7,From Here to Eternity (1953),Drama|Romance|War
2251,3307,4,M,35,14,City Lights (1931),Comedy|Drama|Romance
4364,1566,2,M,25,18,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
4671,380,5,M,25,12,True Lies (1994),Action|Adventure|Comedy|Romance
5432,3072,4,M,56,13,Moonstruck (1987),Comedy
2907,2174,5,F,35,5,Beetlejuice (1988),Comedy|Fantasy
1780,2527,3,M,35,1,Westworld (1973),Action|Sci-Fi|Thriller|Western
480,3911,3,F,18,4,Best in Show (2000),Comedy
2244,527,5,M,1,10,Schindler's List (1993),Drama|War
4488,1341,2,M,35,7,Burnt Offerings (1976),Horror
2913,3396,5,F,35,20,"Muppet Movie, The (1979)",Children's|Comedy
2411,2947,4,F,35,14,Goldfinger (1964),Action
5854,61,3,M,45,7,Eye for an Eye (1996),Drama|Thriller
4932,1500,5,M,25,7,Grosse Pointe Blank (1997),Comedy|Crime
2918,2288,4,M,25,12,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
3518,2145,3,F,18,7,Pretty in Pink (1986),Comedy|Drama|Romance
1749,1635,2,M,25,2,"Ice Storm, The (1997)",Drama
1322,3809,3,M,56,0,What About Bob? (1991),Comedy
3942,117,4,M,18,4,"Young Poisoner's Handbook, The (1995)",Crime
2335,1950,4,M,50,17,In the Heat of the Night (1967),Drama|Mystery
2127,587,1,M,18,4,Ghost (1990),Comedy|Romance|Thriller
5015,736,4,M,35,6,Twister (1996),Action|Adventure|Romance|Thriller
3675,1518,4,M,35,7,Breakdown (1997),Action|Thriller
2919,2373,1,M,18,17,Red Sonja (1985),Action|Adventure
3108,213,5,M,50,6,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
3934,742,3,M,25,0,Thinner (1996),Horror|Thriller
1904,2457,3,M,18,1,Running Scared (1986),Action|Comedy
1218,1196,3,M,56,15,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
4506,2313,4,M,50,16,"Elephant Man, The (1980)",Drama
714,1513,4,M,18,4,Romy and Michele's High School Reunion (1997),Comedy
429,1234,3,M,18,0,"Sting, The (1973)",Comedy|Crime
4277,3795,4,M,35,16,"Five Senses, The (1999)",Drama
1889,296,5,M,18,14,Pulp Fiction (1994),Crime|Drama
4054,2561,4,M,35,3,True Crime (1999),Crime|Thriller
2880,1297,5,M,18,12,Real Genius (1985),Comedy
216,1222,3,M,45,13,Full Metal Jacket (1987),Action|Drama|War
948,162,3,M,56,12,Crumb (1994),Documentary
2060,3835,3,M,1,1,"Crush, The (1993)",Thriller
5675,1387,5,M,35,14,Jaws (1975),Action|Horror
4404,350,3,M,25,1,"Client, The (1994)",Drama|Mystery|Thriller
264,969,4,M,35,0,"African Queen, The (1951)",Action|Adventure|Romance|War
3557,253,3,M,18,5,Interview with the Vampire (1994),Drama|Horror
2225,1396,3,M,25,5,Sneakers (1992),Crime|Drama|Sci-Fi
5333,1681,3,F,25,7,Mortal Kombat: Annihilation (1997),Action|Adventure
1753,1294,5,M,35,6,M*A*S*H (1970),Comedy|War
3808,2412,1,M,25,7,Rocky V (1990),Action|Drama
471,1680,3,M,35,7,Sliding Doors (1998),Drama|Romance
5170,741,4,M,18,4,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
3526,1259,5,M,35,2,Stand by Me (1986),Adventure|Comedy|Drama
5787,2243,3,M,25,20,Broadcast News (1987),Comedy|Drama|Romance
82,230,4,M,25,17,Dolores Claiborne (1994),Drama|Thriller
2168,3623,5,M,1,10,Mission: Impossible 2 (2000),Action|Thriller
2496,3168,4,M,50,1,Easy Rider (1969),Adventure|Drama
3457,799,3,M,25,20,"Frighteners, The (1996)",Comedy|Horror
5428,1225,5,F,25,6,Amadeus (1984),Drama
5338,1580,4,M,25,17,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
611,296,5,M,35,0,Pulp Fiction (1994),Crime|Drama
5523,2412,2,M,35,0,Rocky V (1990),Action|Drama
1556,223,2,M,18,4,Clerks (1994),Comedy
2468,1136,4,M,50,1,Monty Python and the Holy Grail (1974),Comedy
3364,1726,4,M,56,13,"Postman, The (1997)",Drama
2649,2463,3,M,25,16,Ruthless People (1986),Comedy
1340,1250,4,M,25,7,"Bridge on the River Kwai, The (1957)",Drama|War
5872,1722,4,M,25,17,Tomorrow Never Dies (1997),Action|Romance|Thriller
2880,2997,5,M,18,12,Being John Malkovich (1999),Comedy
2279,858,5,M,50,7,"Godfather, The (1972)",Action|Crime|Drama
4116,2028,5,M,35,7,Saving Private Ryan (1998),Action|Drama|War
1624,2668,1,M,25,0,Swamp Thing (1982),Horror|Sci-Fi
3713,2072,1,F,25,7,"'burbs, The (1989)",Comedy
5355,1221,5,M,56,0,"Godfather: Part II, The (1974)",Action|Crime|Drama
2907,433,2,F,35,5,Clean Slate (1994),Comedy
3836,2364,2,F,50,8,Godzilla (Gojira) (1984),Action|Sci-Fi
3724,2870,3,M,35,6,Barefoot in the Park (1967),Comedy
4771,205,3,F,25,4,Unstrung Heroes (1995),Comedy|Drama
4505,782,4,M,50,7,"Fan, The (1996)",Thriller
1702,839,4,M,18,10,"Crow: City of Angels, The (1996)",Action|Thriller
822,1645,1,F,25,1,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
3887,3317,5,M,18,4,Wonder Boys (2000),Comedy|Drama
1757,1683,4,M,25,4,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
4653,1254,3,M,35,12,"Treasure of the Sierra Madre, The (1948)",Adventure
5317,356,4,F,25,0,Forrest Gump (1994),Comedy|Romance|War
3312,317,1,F,18,4,"Santa Clause, The (1994)",Children's|Comedy|Fantasy
3457,2917,4,M,25,20,Body Heat (1981),Crime|Thriller
5163,2971,5,M,45,6,All That Jazz (1979),Musical
4790,997,3,F,25,2,Caught (1996),Drama|Thriller
1150,984,2,F,25,20,"Pompatus of Love, The (1996)",Comedy|Drama
4995,590,3,M,50,20,Dances with Wolves (1990),Adventure|Drama|Western
1958,79,3,F,25,1,"Juror, The (1996)",Drama|Thriller
1203,3186,4,F,25,1,"Girl, Interrupted (1999)",Drama
4509,1347,3,M,25,7,"Nightmare on Elm Street, A (1984)",Horror
3017,265,4,F,35,9,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
1150,3147,2,F,25,20,"Green Mile, The (1999)",Drama|Thriller
4435,2580,5,M,25,7,Go (1999),Crime
2781,2959,4,M,35,4,Fight Club (1999),Drama
5046,3308,4,M,25,16,"Flamingo Kid, The (1984)",Comedy|Drama
3474,2987,3,M,35,11,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
1586,3578,5,M,45,7,Gladiator (2000),Action|Drama
5387,1999,3,F,25,1,"Exorcist III, The (1990)",Horror
4098,1089,5,M,35,7,Reservoir Dogs (1992),Crime|Thriller
1879,296,5,M,25,4,Pulp Fiction (1994),Crime|Drama
3526,1285,4,M,35,2,Heathers (1989),Comedy
2063,3468,4,M,25,4,"Hustler, The (1961)",Drama
1097,1101,4,M,18,17,Top Gun (1986),Action|Romance
1354,3146,4,F,25,2,Deuce Bigalow: Male Gigolo (1999),Comedy
523,1784,5,M,50,7,As Good As It Gets (1997),Comedy|Drama
1611,2193,3,M,25,0,Willow (1988),Action|Adventure|Fantasy
3618,322,3,M,56,17,Swimming with Sharks (1995),Comedy|Drama
3503,1573,4,M,18,4,Face/Off (1997),Action|Sci-Fi|Thriller
5930,11,5,F,35,17,"American President, The (1995)",Comedy|Drama|Romance
678,342,4,M,25,0,Muriel's Wedding (1994),Comedy|Romance
4774,3272,4,M,45,14,Bad Lieutenant (1992),Crime|Drama
3177,356,5,F,25,6,Forrest Gump (1994),Comedy|Romance|War
3690,3301,4,M,18,0,"Whole Nine Yards, The (2000)",Comedy|Crime
4161,495,3,M,45,0,In the Realm of the Senses (Ai no corrida) (1976),Drama
1128,2474,4,M,25,1,"Color of Money, The (1986)",Drama
5824,968,3,M,18,12,Night of the Living Dead (1968),Horror|Sci-Fi
5468,475,3,M,25,12,In the Name of the Father (1993),Drama
5556,1688,3,M,45,6,Anastasia (1997),Animation|Children's|Musical
3824,6,3,M,25,17,Heat (1995),Action|Crime|Thriller
3313,1231,3,M,35,20,"Right Stuff, The (1983)",Drama
3650,2527,4,M,25,0,Westworld (1973),Action|Sci-Fi|Thriller|Western
1383,2352,5,F,25,7,"Big Chill, The (1983)",Comedy|Drama
4618,2009,3,M,25,14,Soylent Green (1973),Sci-Fi|Thriller
3487,1274,3,M,18,4,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1053,507,2,M,35,0,"Perfect World, A (1993)",Action|Drama
3320,2370,4,M,25,1,"Emerald Forest, The (1985)",Action|Adventure|Drama
1889,2501,5,M,18,14,October Sky (1999),Drama
4675,1136,5,F,18,4,Monty Python and the Holy Grail (1974),Comedy
4449,3082,3,M,25,12,"World Is Not Enough, The (1999)",Action|Thriller
4837,3688,2,M,25,5,Porky's (1981),Comedy
3261,1095,4,M,45,20,Glengarry Glen Ross (1992),Drama
1676,2080,5,M,18,4,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
2205,3033,2,F,25,7,Spaceballs (1987),Comedy|Sci-Fi
5035,2642,4,F,25,17,Superman III (1983),Action|Adventure|Sci-Fi
2389,599,4,M,25,16,"Wild Bunch, The (1969)",Western
1530,3100,4,M,25,4,"River Runs Through It, A (1992)",Drama
5888,1556,1,M,25,20,Speed 2: Cruise Control (1997),Action|Romance|Thriller
3353,3160,5,M,35,17,Magnolia (1999),Drama
1812,339,4,F,25,12,While You Were Sleeping (1995),Comedy|Romance
474,597,2,M,25,17,Pretty Woman (1990),Comedy|Romance
3884,1244,5,M,18,4,Manhattan (1979),Comedy|Drama|Romance
4215,1965,4,M,25,7,Repo Man (1984),Comedy|Sci-Fi
3410,1272,2,M,35,1,Patton (1970),Drama|War
225,3408,4,M,25,7,Erin Brockovich (2000),Drama
1749,1230,4,M,25,2,Annie Hall (1977),Comedy|Romance
3026,364,3,F,18,4,"Lion King, The (1994)",Animation|Children's|Musical
5795,1177,4,M,25,1,Enchanted April (1991),Drama
5734,1704,4,F,25,14,Good Will Hunting (1997),Drama
4026,1029,3,M,25,7,Dumbo (1941),Animation|Children's|Musical
869,2605,3,M,18,20,Entrapment (1999),Crime|Thriller
4543,1875,3,M,25,2,Clockwatchers (1997),Comedy
1298,256,3,M,35,6,Junior (1994),Comedy|Sci-Fi
5880,1485,2,M,25,1,Liar Liar (1997),Comedy
1618,1247,4,M,50,0,"Graduate, The (1967)",Drama|Romance
409,1220,4,M,18,12,"Blues Brothers, The (1980)",Action|Comedy|Musical
202,256,1,M,18,4,Junior (1994),Comedy|Sci-Fi
5530,2450,2,F,18,4,Howard the Duck (1986),Adventure|Children's|Sci-Fi
2907,3286,2,F,35,5,Snow Day (2000),Comedy
4169,2437,3,M,50,0,Wilde (1997),Drama
5555,590,4,M,1,10,Dances with Wolves (1990),Adventure|Drama|Western
1303,1252,5,M,25,19,Chinatown (1974),Film-Noir|Mystery|Thriller
2544,1653,3,M,45,1,Gattaca (1997),Drama|Sci-Fi|Thriller
3300,2020,4,M,35,5,Dangerous Liaisons (1988),Drama|Romance
3816,1387,4,F,25,3,Jaws (1975),Action|Horror
1389,36,4,M,25,17,Dead Man Walking (1995),Drama
4116,2997,5,M,35,7,Being John Malkovich (1999),Comedy
1015,242,2,M,35,3,Farinelli: il castrato (1994),Drama|Musical
6036,1248,5,F,25,15,Touch of Evil (1958),Crime|Film-Noir|Thriller
3640,3811,5,M,35,7,Breaker Morant (1980),Drama|War
5524,901,5,F,1,10,Funny Face (1957),Comedy|Musical
225,1997,4,M,25,7,"Exorcist, The (1973)",Horror
3836,3219,2,F,50,8,Pacific Heights (1990),Thriller
5018,2612,4,F,56,12,Mildred Pierce (1945),Drama
187,2693,5,F,45,1,Trekkies (1997),Documentary
2599,3175,4,M,25,12,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
889,1267,5,M,45,20,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
5916,1419,3,M,50,20,Walkabout (1971),Drama
3675,2571,5,M,35,7,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4220,3108,2,M,35,0,"Fisher King, The (1991)",Comedy|Drama|Romance
765,2174,4,M,25,17,Beetlejuice (1988),Comedy|Fantasy
1922,1645,2,F,25,7,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
5172,2730,2,F,35,11,Barry Lyndon (1975),Drama
5367,441,3,M,18,4,Dazed and Confused (1993),Comedy
550,1024,4,M,45,8,"Three Caballeros, The (1945)",Animation|Children's|Musical
4888,913,5,F,56,0,"Maltese Falcon, The (1941)",Film-Noir|Mystery
5113,2971,3,M,25,0,All That Jazz (1979),Musical
3942,2793,2,M,18,4,"American Werewolf in Paris, An (1997)",Comedy|Horror
1871,2857,3,F,45,1,Yellow Submarine (1968),Animation|Musical
5571,1258,4,F,25,9,"Shining, The (1980)",Horror
3393,1250,5,M,35,12,"Bridge on the River Kwai, The (1957)",Drama|War
5749,1916,5,M,25,2,Buffalo 66 (1998),Action|Comedy|Drama
5747,3563,1,M,25,0,"Crow: Salvation, The (2000)",Action|Horror
1298,1091,4,M,35,6,Weekend at Bernie's (1989),Comedy
2896,3439,3,M,18,14,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
5027,2734,4,F,25,14,"Mosquito Coast, The (1986)",Drama
4048,1029,3,F,35,1,Dumbo (1941),Animation|Children's|Musical
3675,2372,3,M,35,7,Fletch Lives (1989),Comedy
3499,196,1,M,25,3,Species (1995),Horror|Sci-Fi
2215,1249,5,F,25,0,Nikita (La Femme Nikita) (1990),Thriller
3963,3093,5,M,50,20,McCabe & Mrs. Miller (1971),Drama|Western
2774,2064,4,M,25,1,Roger & Me (1989),Comedy|Documentary
4139,539,4,M,56,14,Sleepless in Seattle (1993),Comedy|Romance
2172,1372,3,M,18,20,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
822,1907,5,F,25,1,Mulan (1998),Animation|Children's
5847,275,4,F,18,4,Mixed Nuts (1994),Comedy
4021,852,3,M,50,20,Tin Cup (1996),Comedy|Romance
4458,1136,5,F,25,4,Monty Python and the Holy Grail (1974),Comedy
412,1295,5,M,35,15,"Unbearable Lightness of Being, The (1988)",Drama
5054,2025,2,M,35,2,Lolita (1997),Drama|Romance
3512,303,3,M,18,17,"Quick and the Dead, The (1995)",Action|Adventure|Western
5683,1617,3,F,18,9,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
3884,247,5,M,18,4,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
3416,1623,4,M,25,12,Wishmaster (1997),Horror
5755,2926,3,F,35,2,Hairspray (1988),Comedy|Drama
4411,2724,4,M,18,4,Runaway Bride (1999),Comedy|Romance
3476,116,1,M,50,0,Anne Frank Remembered (1995),Documentary
4373,1358,5,M,50,12,Sling Blade (1996),Drama|Thriller
5394,1374,3,M,18,0,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
2907,3087,5,F,35,5,Scrooged (1988),Comedy
1323,2080,4,F,35,2,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
5675,3591,4,M,35,14,Mr. Mom (1983),Comedy|Drama
2909,1010,4,M,25,7,"Love Bug, The (1969)",Children's|Comedy
2085,368,5,M,18,0,Maverick (1994),Action|Comedy|Western
348,1676,3,M,50,7,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
202,2826,3,M,18,4,"13th Warrior, The (1999)",Action|Horror|Thriller
1542,2947,4,M,18,17,Goldfinger (1964),Action
1298,2831,4,M,35,6,"Dog of Flanders, A (1999)",Drama
1120,2997,5,M,18,4,Being John Malkovich (1999),Comedy
4269,2987,4,M,35,18,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
3995,474,4,M,35,17,In the Line of Fire (1993),Action|Thriller
3892,1603,2,M,25,20,Mimic (1997),Sci-Fi|Thriller
2445,1590,2,M,25,0,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
2247,1179,4,M,45,2,"Grifters, The (1990)",Crime|Drama|Film-Noir
1010,2369,1,M,25,0,Desperately Seeking Susan (1985),Comedy|Romance
4161,1179,3,M,45,0,"Grifters, The (1990)",Crime|Drama|Film-Noir
1051,1680,3,F,25,0,Sliding Doors (1998),Drama|Romance
4238,1240,5,M,35,16,"Terminator, The (1984)",Action|Sci-Fi|Thriller
4204,1376,4,M,35,7,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
5954,647,4,M,45,11,Courage Under Fire (1996),Drama|War
392,3265,5,M,18,7,Hard-Boiled (Lashou shentan) (1992),Action|Crime
5359,1356,2,M,18,16,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
4959,329,4,M,25,17,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
3824,1264,4,M,25,17,Diva (1981),Action|Drama|Mystery|Romance|Thriller
229,608,3,M,18,10,Fargo (1996),Crime|Drama|Thriller
3578,474,3,M,50,3,In the Line of Fire (1993),Action|Thriller
5614,2399,2,M,25,0,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
5797,2336,5,M,25,7,Elizabeth (1998),Drama
4071,1970,2,M,25,17,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
2994,3267,5,M,35,5,"Mariachi, El (1992)",Action|Thriller
48,593,4,M,25,4,"Silence of the Lambs, The (1991)",Drama|Thriller
3471,435,3,M,18,4,Coneheads (1993),Comedy|Sci-Fi
3998,2781,5,M,45,0,"Tingler, The (1959)",Horror
3193,1645,4,M,25,0,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
855,356,2,F,18,2,Forrest Gump (1994),Comedy|Romance|War
1207,3173,1,M,50,0,Any Given Sunday (1999),Drama
202,2085,3,M,18,4,101 Dalmatians (1961),Animation|Children's
5650,3612,4,F,35,12,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
2015,2770,5,M,18,4,Bowfinger (1999),Comedy
5112,3475,3,M,35,13,"Place in the Sun, A (1951)",Drama|Romance
146,948,2,F,35,20,Giant (1956),Drama
1617,3190,3,M,25,12,Supernova (2000),Adventure|Sci-Fi
3546,1240,4,M,25,20,"Terminator, The (1984)",Action|Sci-Fi|Thriller
3012,3476,1,M,25,12,Jacob's Ladder (1990),Horror|Mystery|Thriller
2411,1959,2,F,35,14,Out of Africa (1985),Drama|Romance
5090,1196,5,F,35,19,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
5890,3087,4,M,35,20,Scrooged (1988),Comedy
5256,2012,4,M,25,16,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
955,2621,4,F,50,7,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
3203,1393,5,M,35,0,Jerry Maguire (1996),Drama|Romance
4055,1752,3,M,50,0,Hard Rain (1998),Action|Thriller
646,3633,3,M,35,7,On Her Majesty's Secret Service (1969),Action
2349,3684,2,M,25,8,"Fabulous Baker Boys, The (1989)",Drama|Romance
4715,2301,3,M,25,2,History of the World: Part I (1981),Comedy
1434,539,2,F,1,10,Sleepless in Seattle (1993),Comedy|Romance
881,1431,3,M,18,14,Beverly Hills Ninja (1997),Action|Comedy
1666,1221,4,M,25,14,"Godfather: Part II, The (1974)",Action|Crime|Drama
461,2942,4,M,50,7,Flashdance (1983),Drama|Romance
2734,2692,4,F,18,4,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
3509,778,5,M,18,4,Trainspotting (1996),Drama
4578,3386,5,M,25,0,JFK (1991),Drama|Mystery
3279,3841,2,M,45,15,Air America (1990),Action|Comedy
1369,3060,4,M,25,5,"Commitments, The (1991)",Comedy|Drama
3469,329,3,M,45,17,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
3148,592,5,M,18,20,Batman (1989),Action|Adventure|Crime|Drama
3808,355,2,M,25,7,"Flintstones, The (1994)",Children's|Comedy
3476,3671,3,M,50,0,Blazing Saddles (1974),Comedy|Western
4829,1200,5,M,25,0,Aliens (1986),Action|Sci-Fi|Thriller|War
2092,2087,4,M,56,1,Peter Pan (1953),Animation|Children's|Fantasy|Musical
1609,356,4,F,35,9,Forrest Gump (1994),Comedy|Romance|War
1794,1722,3,M,25,11,Tomorrow Never Dies (1997),Action|Romance|Thriller
1246,2716,5,M,18,4,Ghostbusters (1984),Comedy|Horror
2978,1357,3,M,35,20,Shine (1996),Drama|Romance
4328,2420,3,M,50,3,"Karate Kid, The (1984)",Drama
2077,3863,5,M,18,0,"Cell, The (2000)",Sci-Fi|Thriller
4260,2080,3,M,25,16,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
3576,1031,3,M,50,7,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
889,496,3,M,45,20,What Happened Was... (1994),Comedy|Drama|Romance
2795,1334,3,M,50,13,"Blob, The (1958)",Horror|Sci-Fi
4784,2352,5,F,35,6,"Big Chill, The (1983)",Comedy|Drama
5684,1968,4,M,18,16,"Breakfast Club, The (1985)",Comedy|Drama
1420,750,4,M,18,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1437,1094,5,M,50,3,"Crying Game, The (1992)",Drama|Romance|War
2389,2138,3,M,25,16,Watership Down (1978),Animation|Children's|Drama|Fantasy
524,39,4,M,18,0,Clueless (1995),Comedy|Romance
5020,3489,5,F,56,13,Hook (1991),Adventure|Fantasy
4953,198,4,M,35,12,Strange Days (1995),Action|Crime|Sci-Fi
1263,1747,4,M,1,10,Wag the Dog (1997),Comedy|Drama
1051,3060,4,F,25,0,"Commitments, The (1991)",Comedy|Drama
587,1302,1,M,25,20,Field of Dreams (1989),Drama
1737,3917,4,M,35,20,Hellraiser (1987),Horror
752,2725,3,F,25,3,Twin Falls Idaho (1999),Drama
2072,3098,5,F,50,12,"Natural, The (1984)",Drama
5730,11,4,M,18,0,"American President, The (1995)",Comedy|Drama|Romance
4381,778,5,M,25,4,Trainspotting (1996),Drama
4782,3702,1,M,45,1,Mad Max (1979),Action|Sci-Fi
5394,3578,4,M,18,0,Gladiator (2000),Action|Drama
5890,3114,4,M,35,20,Toy Story 2 (1999),Animation|Children's|Comedy
1265,1,4,F,18,20,Toy Story (1995),Animation|Children's|Comedy
2634,1635,4,M,56,1,"Ice Storm, The (1997)",Drama
4893,3300,5,M,25,17,Pitch Black (2000),Action|Sci-Fi
1758,608,5,F,25,0,Fargo (1996),Crime|Drama|Thriller
1340,1051,1,M,25,7,Trees Lounge (1996),Drama
4321,3755,4,M,45,7,"Perfect Storm, The (2000)",Action|Adventure|Thriller
716,1126,4,M,18,4,Drop Dead Fred (1991),Comedy|Fantasy
3274,1688,4,M,25,20,Anastasia (1997),Animation|Children's|Musical
1168,2723,3,F,25,0,Mystery Men (1999),Action|Adventure|Comedy
4279,2054,3,M,25,16,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
2753,1078,3,F,50,20,Bananas (1971),Comedy|War
4116,2944,4,M,35,7,"Dirty Dozen, The (1967)",Action|War
1764,479,4,M,18,0,Judgment Night (1993),Action
3577,270,5,F,56,0,Love Affair (1994),Drama|Romance
5222,539,4,M,25,12,Sleepless in Seattle (1993),Comedy|Romance
319,2739,4,F,50,6,"Color Purple, The (1985)",Drama
3951,3699,4,F,18,4,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1863,3114,5,M,18,4,Toy Story 2 (1999),Animation|Children's|Comedy
1980,2141,3,M,35,7,"American Tail, An (1986)",Animation|Children's|Comedy
5812,3396,5,F,25,7,"Muppet Movie, The (1979)",Children's|Comedy
4673,3841,4,M,35,16,Air America (1990),Action|Comedy
1902,1590,3,M,25,19,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
5663,3499,3,F,35,20,Misery (1990),Horror
3884,3712,1,M,18,4,Soapdish (1991),Comedy
4446,1831,3,M,18,18,Lost in Space (1998),Action|Sci-Fi|Thriller
139,2161,4,F,25,20,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
1413,608,5,M,18,3,Fargo (1996),Crime|Drama|Thriller
5996,919,5,F,25,0,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
5614,1894,3,M,25,0,Six Days Seven Nights (1998),Adventure|Comedy|Romance
3391,2736,4,M,18,4,Brighton Beach Memoirs (1986),Comedy
4381,1676,3,M,25,4,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
4796,2971,4,M,35,7,All That Jazz (1979),Musical
1675,2664,5,F,25,6,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
3512,485,2,M,18,17,Last Action Hero (1993),Action|Comedy
4224,910,4,F,45,1,Some Like It Hot (1959),Comedy|Crime
1605,2622,3,F,18,0,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
1066,1673,2,M,45,12,Boogie Nights (1997),Drama
1206,1129,5,F,50,7,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
5600,1394,4,F,45,0,Raising Arizona (1987),Comedy
242,1923,3,F,18,4,There's Something About Mary (1998),Comedy
4965,558,2,M,1,10,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy
